"","std","mean"
"y.Train.Person.88",0.416907784800443,0.0209645396252189
"y.Train.Person.89",0.417579699169432,0.0216304497888022
"y.Train.Person.90",0.41698219298465,0.0222030990028504
"y.Train.Person.91",0.417054922196514,0.0214893282583644
"y.Train.Person.92",0.418036055303476,0.0202414769822328
"y.Train.Person.93",0.419067612705502,0.0202503601095351
"y.Train.Person.94",0.418929989986789,0.0204841205619138
"y.Train.Person.95",0.417467121340877,0.0208795072322328
"y.Train.Person.96",0.418189558411907,0.0209510922640652
"y.Train.Person.97",0.418657774936861,0.019479884283814
"y.Train.Person.98",0.418739186526038,0.018385330632511
"y.Train.Person.99",0.419425653914241,0.0182677665959756
"y.Train.Person.100",0.421236698544788,0.0179796963900679
"y.Train.Person.101",0.421803154598224,0.0185685144097353
"y.Train.Person.102",0.420075540469607,0.0202734805544622
"y.Train.Person.103",0.419446046450981,0.0203151570601968
"y.Train.Person.104",0.419608977923695,0.0192560341650085
"y.Train.Person.105",0.419350921869836,0.0199996014656261
"y.Train.Person.106",0.418921291358959,0.021153241991927
"y.Train.Person.107",0.418867548973866,0.021257264235867
"y.Train.Person.108",0.41835181488407,0.0208028091841941
"y.Train.Person.109",0.417758028490937,0.0211181353844248
"y.Train.Person.110",0.417553941253606,0.0220957808147268
"y.Train.Person.111",0.416807100428145,0.0216752765014591
"y.Train.Person.112",0.41672442625395,0.0211514855485918
"y.Train.Person.113",0.417151887395788,0.0214066669897421
"y.Train.Person.114",0.41713443285336,0.0221792004497116
"y.Train.Person.115",0.41718778564364,0.0231224754984391
"y.Train.Person.116",0.417994089261695,0.0221071142303359
"y.Train.Person.117",0.41940055004941,0.0200943006958941
"y.Train.Person.118",0.421117329212875,0.0185807029003054
"y.Train.Person.119",0.418826512383386,0.0190230614315745
"y.Train.Person.120",0.416264132071744,0.0215958865992874
"y.Train.Person.121",0.415945474264598,0.023459839476756
"y.Train.Person.122",0.414528286923412,0.025107081869189
"y.Train.Person.123",0.413819481768211,0.0255561837068317
"y.Train.Person.124",0.415632328439893,0.0241910485531049
"y.Train.Person.125",0.416877152219522,0.023029976262097
"y.Train.Person.126",0.418360117715119,0.0209012201453342
"y.Train.Person.127",0.418847820358888,0.0191711374000271
"y.Train.Person.128",0.41851286355546,0.0189143846383848
"z.Train.Person.1",0.312909184459924,0.0402965544775331
"z.Train.Person.2",0.313444697375394,0.0406469376351544
"z.Train.Person.3",0.315097914436726,0.039736464337869
"z.Train.Person.4",0.314042475478552,0.0379746561748728
"z.Train.Person.5",0.312709554145348,0.036998557787886
"z.Train.Person.6",0.313208349441214,0.0372502035234069
"z.Train.Person.7",0.312660992537902,0.0385208561806244
"z.Train.Person.8",0.310609387269983,0.0403699651786902
"z.Train.Person.9",0.310496118527553,0.0407563276192399
"z.Train.Person.10",0.311909748027354,0.0401857317837869
"z.Train.Person.11",0.312000641096895,0.0406865894465694
"z.Train.Person.12",0.311338833747649,0.0414608282726841
"z.Train.Person.13",0.310494071992131,0.0417016009184119
"z.Train.Person.14",0.310594082448244,0.0414708541360774
"z.Train.Person.15",0.311411926553016,0.0401799742207669
"z.Train.Person.16",0.312437918134727,0.0384769648094096
"z.Train.Person.17",0.312812591650414,0.0375554855085239
"z.Train.Person.18",0.311367610492148,0.0375851736184656
"z.Train.Person.19",0.309958459220589,0.0382631584704785
"z.Train.Person.20",0.309089845709246,0.0382646287742857
"z.Train.Person.21",0.308896973117047,0.0368524355309807
"z.Train.Person.22",0.309652835340114,0.0350911602895826
"z.Train.Person.23",0.310264644491176,0.034147887927282
"z.Train.Person.24",0.311202710900018,0.033844064765073
"z.Train.Person.25",0.312126095893729,0.0332087628239566
"z.Train.Person.26",0.312015938758633,0.0329443616812352
"z.Train.Person.27",0.311605832656188,0.0334892446812962
"z.Train.Person.28",0.310559400203103,0.0336511545864815
"z.Train.Person.29",0.309968139471556,0.0329607738245232
"z.Train.Person.30",0.311204531523773,0.0320446369428504
"z.Train.Person.31",0.311201085025151,0.0320233871657957
"z.Train.Person.32",0.310855452592766,0.032254090717795
"z.Train.Person.33",0.309777967750425,0.0325112059703767
"z.Train.Person.34",0.307336660330836,0.0335090907568714
"z.Train.Person.35",0.308947315560649,0.0337130266539192
"z.Train.Person.36",0.309720489945858,0.0334447435756871
"z.Train.Person.37",0.309895525335658,0.0331409349274516
"z.Train.Person.38",0.311144837153795,0.031861383898361
"z.Train.Person.39",0.312643073409645,0.0304863185081099
"z.Train.Person.40",0.314878926233694,0.0291733022279267
"z.Train.Person.41",0.315814268459889,0.0296148421481846
"z.Train.Person.42",0.313653568902313,0.0318435761385816
"z.Train.Person.43",0.313424524146861,0.0321354234014883
"z.Train.Person.44",0.312290433641242,0.031368111027282
"z.Train.Person.45",0.310310539347129,0.0308367379884289
"z.Train.Person.46",0.311121438326574,0.0298739676760434
"z.Train.Person.47",0.312435126960135,0.0299968955085104
"z.Train.Person.48",0.313016183822686,0.0307580868960638
"z.Train.Person.49",0.313793651979859,0.0304422804120258
"z.Train.Person.50",0.314837923001226,0.0300084901158025
"z.Train.Person.51",0.315135625303536,0.0307593295523414
"z.Train.Person.52",0.315530339690665,0.0312270417314218
"z.Train.Person.53",0.314827278169258,0.031319442419922
"z.Train.Person.54",0.313080406367386,0.0333505089002036
"z.Train.Person.55",0.310686376148423,0.0356201788072243
"z.Train.Person.56",0.310537536377476,0.0363322352961011
"z.Train.Person.57",0.311902095917154,0.0359867192256362
"z.Train.Person.58",0.315251981998977,0.0348056926013811
"z.Train.Person.59",0.317171978774944,0.0346184336751137
"z.Train.Person.60",0.3180235836937,0.0352155373007805
"z.Train.Person.61",0.318205986502443,0.0356930847911775
"z.Train.Person.62",0.316666394008773,0.0365038340223957
"z.Train.Person.63",0.315984471640653,0.036993621880716
"z.Train.Person.64",0.31501684953541,0.0378724165045606
"z.Train.Person.65",0.31412930740768,0.0387668104498778
"z.Train.Person.66",0.315768320679184,0.03836486297981
"z.Train.Person.67",0.317906845233994,0.0370922683605022
"z.Train.Person.68",0.315749867220491,0.0355484359755514
"z.Train.Person.69",0.313557299651856,0.0348493493518493
"z.Train.Person.70",0.313944735865494,0.0350185342939532
"z.Train.Person.71",0.31333944673416,0.0359419251959959
"z.Train.Person.72",0.31148646919637,0.0372410941616831
"z.Train.Person.73",0.312097987712292,0.0372597007813098
"z.Train.Person.74",0.31371027995123,0.0368592144236138
"z.Train.Person.75",0.313810154360974,0.0372878980967221
"z.Train.Person.76",0.313653132808655,0.0378092400295215
"z.Train.Person.77",0.313708579319514,0.0377024130993756
"z.Train.Person.78",0.313431826876632,0.0371748062729284
"z.Train.Person.79",0.312902132189709,0.0368490694983373
"z.Train.Person.80",0.312640776136757,0.0366626230868103
"z.Train.Person.81",0.312434271950745,0.0365815063893519
"z.Train.Person.82",0.310929016837106,0.0364532748608476
"z.Train.Person.83",0.308948703865878,0.0366551800817102
"z.Train.Person.84",0.307531109340385,0.0374079120720461
"z.Train.Person.85",0.307597348247914,0.0368783137274516
"z.Train.Person.86",0.309142173264396,0.0350936997103156
"z.Train.Person.87",0.310476479934964,0.0338295180085511
"z.Train.Person.88",0.312104509507793,0.0328692543633424
"z.Train.Person.89",0.313483081362497,0.0318993453119104
"z.Train.Person.90",0.313405027005526,0.0315862756648795
"z.Train.Person.91",0.312785565933748,0.0321965598700305
"z.Train.Person.92",0.312247020384173,0.0328336436563492
"z.Train.Person.93",0.31156044234981,0.0325710037376213
"z.Train.Person.94",0.312014309928518,0.0323583792903224
"z.Train.Person.95",0.312117290467135,0.0328914803198507
"z.Train.Person.96",0.312086919765452,0.0331717892855792
"z.Train.Person.97",0.311316857325254,0.0332761101529352
"z.Train.Person.98",0.308844788620456,0.0337293970860197
"z.Train.Person.99",0.309935161202946,0.0341073350982355
"z.Train.Person.100",0.310338782148258,0.0345943286496098
"z.Train.Person.101",0.310384908136431,0.0345987963007126
"z.Train.Person.102",0.311283180284045,0.033418810445358
"z.Train.Person.103",0.312471816309771,0.0321008111934849
"z.Train.Person.104",0.313111168445469,0.0312981251119444
"z.Train.Person.105",0.312757486819884,0.0319459129360027
"z.Train.Person.106",0.311862236572533,0.0333305573750933
"z.Train.Person.107",0.313528449308747,0.0327088787350478
"z.Train.Person.108",0.313486309952409,0.0315618203225653
"z.Train.Person.109",0.311606812425248,0.0314831843016288
"z.Train.Person.110",0.312054980395916,0.0310230965866644
"z.Train.Person.111",0.31313651657245,0.0310665861432575
"z.Train.Person.112",0.313282789822401,0.0318224125384119
"z.Train.Person.113",0.313646532839348,0.0317559697943129
"z.Train.Person.114",0.31478702881578,0.0318291666669393
"z.Train.Person.115",0.315094971856714,0.0323852395000848
"z.Train.Person.116",0.315121790204687,0.0320758613255853
"z.Train.Person.117",0.313747855829016,0.0323899267733152
"z.Train.Person.118",0.312160461613467,0.0344710462897523
"z.Train.Person.119",0.309882000642377,0.0358768486041636
"z.Train.Person.120",0.310407287519385,0.0359529105135765
"z.Train.Person.121",0.312589793445263,0.0351855677517645
"z.Train.Person.122",0.316127084059663,0.0339821448809874
"z.Train.Person.123",0.317463274875326,0.0342196237195182
"z.Train.Person.124",0.317879709287001,0.034777071828775
"z.Train.Person.125",0.31831478466569,0.0347883489336953
"z.Train.Person.126",0.316547151418038,0.0353895068002375
"z.Train.Person.127",0.315955293789364,0.0355084528218765
"z.Train.Person.128",0.315799453819109,0.0358141331284493
"x.Train.Gyro.Person.1",0.435954786839612,-0.00189367515083814
"x.Train.Gyro.Person.2",0.434096444149651,0.00176481184684255
"x.Train.Gyro.Person.3",0.426435997427917,0.00202530385841194
"x.Train.Gyro.Person.4",0.427741762760342,0.00204826083646318
"x.Train.Gyro.Person.5",0.431351927914675,-0.000370427395584662
"x.Train.Gyro.Person.6",0.432115524933571,-0.00593932913187988
"x.Train.Gyro.Person.7",0.430672028255959,-0.010955509625134
"x.Train.Gyro.Person.8",0.434904358236822,-0.0131813059514143
"x.Train.Gyro.Person.9",0.437053892234196,-0.010765593762225
"x.Train.Gyro.Person.10",0.436123319912931,-0.00717427683026807
"x.Train.Gyro.Person.11",0.435129288325748,-0.00678307840488463
"x.Train.Gyro.Person.12",0.433932095333022,-0.00745685608639905
"x.Train.Gyro.Person.13",0.436047337305407,-0.00589572062274856
"x.Train.Gyro.Person.14",0.432698624844902,-0.00321517027508789
"x.Train.Gyro.Person.15",0.429817815089284,-0.00169231042870954
"x.Train.Gyro.Person.16",0.431764433283014,-0.00114984065615202
"x.Train.Gyro.Person.17",0.435672354496817,-0.00370846873611469
"x.Train.Gyro.Person.18",0.434950699058815,-0.0082473958832847
"x.Train.Gyro.Person.19",0.434802123800316,-0.00981336786705565
"x.Train.Gyro.Person.20",0.431529724155018,-0.0088985904064642
"x.Train.Gyro.Person.21",0.431818935336959,-0.00651303984103356
"x.Train.Gyro.Person.22",0.436460438044946,-0.00266808947639159
"x.Train.Gyro.Person.23",0.444520253769697,0.00145770013823142
"x.Train.Gyro.Person.24",0.447120376213553,0.00379702319768381
"x.Train.Gyro.Person.25",0.445405279987721,0.00214577290931354
"x.Train.Gyro.Person.26",0.442106988741992,-0.00174968665710892
"x.Train.Gyro.Person.27",0.434364869917424,-0.00409712625946725
"x.Train.Gyro.Person.28",0.433651243852384,-0.00221991271107228
"x.Train.Gyro.Person.29",0.43503860149498,0.00327668539250356
"x.Train.Gyro.Person.30",0.431440184041431,0.00772235445029895
"x.Train.Gyro.Person.31",0.429272402697198,0.00689196756069664
"x.Train.Gyro.Person.32",0.423925592194433,0.00296526968904988
"x.Train.Gyro.Person.33",0.424296893541978,0.000654497694933832
"x.Train.Gyro.Person.34",0.428652451284562,-0.00173838917947557
"x.Train.Gyro.Person.35",0.428509379094984,-0.00506007809505938
"x.Train.Gyro.Person.36",0.430307915223514,-0.006647241928283
"x.Train.Gyro.Person.37",0.431570390040964,-0.00768665148033254
"x.Train.Gyro.Person.38",0.425796371890657,-0.00870633670469087
"x.Train.Gyro.Person.39",0.428758424568776,-0.00723487085867662
"x.Train.Gyro.Person.40",0.422312430837461,-0.00264331286876824
"x.Train.Gyro.Person.41",0.411414605389682,0.00167615781546318
"x.Train.Gyro.Person.42",0.41000950888614,0.00355820821270818
"x.Train.Gyro.Person.43",0.414115135409458,0.00347789361248083
"x.Train.Gyro.Person.44",0.419420879982749,0.00259709716294469
"x.Train.Gyro.Person.45",0.422134536578986,0.00485192230647574
"x.Train.Gyro.Person.46",0.421035226976491,0.00797731192168266
"x.Train.Gyro.Person.47",0.418005117864975,0.00814268925887954
"x.Train.Gyro.Person.48",0.408960407143122,0.00808902042246691
"x.Train.Gyro.Person.49",0.402382673651645,0.00676192264973532
"x.Train.Gyro.Person.50",0.403586456492951,0.00537808488103156
"x.Train.Gyro.Person.51",0.402560227467507,0.00481318864634272
"x.Train.Gyro.Person.52",0.397984703944931,0.00128670553839837
"x.Train.Gyro.Person.53",0.395621944500307,-0.000232764448259246
"x.Train.Gyro.Person.54",0.396853966434964,0.00231023437848887
"x.Train.Gyro.Person.55",0.401781870255392,0.00510762598020468
"x.Train.Gyro.Person.56",0.399480106974652,0.00909715351876824
"x.Train.Gyro.Person.57",0.403074214286313,0.0104466134305205
"x.Train.Gyro.Person.58",0.404224250739998,0.00604357666948334
"x.Train.Gyro.Person.59",0.406644258682403,0.00180193411574822
"x.Train.Gyro.Person.60",0.404546669904216,-0.000555292946616899
"x.Train.Gyro.Person.61",0.402477683953251,-0.004682982408321
"x.Train.Gyro.Person.62",0.402756919344828,-0.00869759669606176
"x.Train.Gyro.Person.63",0.405717709470773,-0.00903115905163319
"x.Train.Gyro.Person.64",0.409415971953646,-0.00532351346636749
"x.Train.Gyro.Person.65",0.41378481327456,0.000656102751275874
"x.Train.Gyro.Person.66",0.410161825746777,0.00343919292769528
"x.Train.Gyro.Person.67",0.399902255823563,0.00311591951955887
"x.Train.Gyro.Person.68",0.398863887318584,0.00336702893503122
"x.Train.Gyro.Person.69",0.40213436979387,0.000487224462532067
"x.Train.Gyro.Person.70",0.40485186678548,-0.00495403705994231
"x.Train.Gyro.Person.71",0.40667404201769,-0.00848038466473363
"x.Train.Gyro.Person.72",0.41229485224073,-0.0100163330836403
"x.Train.Gyro.Person.73",0.416125508653837,-0.00898604478699763
"x.Train.Gyro.Person.74",0.417317599571852,-0.0070007569981303
"x.Train.Gyro.Person.75",0.418288903078258,-0.00648052958294706
"x.Train.Gyro.Person.76",0.416181770794754,-0.0055582656538507
"x.Train.Gyro.Person.77",0.415806218617847,-0.00224251552484221
"x.Train.Gyro.Person.78",0.411788754827308,0.00054849514863115
"x.Train.Gyro.Person.79",0.41073729489015,0.000838531186376994
"x.Train.Gyro.Person.80",0.412066081433849,0.00113229017769257
"x.Train.Gyro.Person.81",0.413226097447507,-0.000530481166961995
"x.Train.Gyro.Person.82",0.412332792031659,-0.00422544616418731
"x.Train.Gyro.Person.83",0.412074190152081,-0.00534986853695724
"x.Train.Gyro.Person.84",0.41042316417353,-0.00486552450945029
"x.Train.Gyro.Person.85",0.411921123361319,-0.00361641527735049
"x.Train.Gyro.Person.86",0.415806460949331,-0.000616119242662369
"x.Train.Gyro.Person.87",0.423754876656605,0.0028166601617265
"x.Train.Gyro.Person.88",0.426267167718822,0.00432814701509134
"x.Train.Gyro.Person.89",0.42560551921928,0.00236010007626298
"x.Train.Gyro.Person.90",0.421660061679673,-0.00115947875174754
"x.Train.Gyro.Person.91",0.41474079766893,-0.00379215278420156
"x.Train.Gyro.Person.92",0.413729163918244,-0.00293778766710553
"x.Train.Gyro.Person.93",0.415972246554878,0.00207153123005361
"x.Train.Gyro.Person.94",0.414639493884711,0.00503922476540923
"x.Train.Gyro.Person.95",0.413865472797476,0.00192097515882016
"x.Train.Gyro.Person.96",0.411315452214101,-0.00312005559449949
"x.Train.Gyro.Person.97",0.412784534158489,-0.00563788753214455
"x.Train.Gyro.Person.98",0.415740911767428,-0.00656508765599406
"x.Train.Gyro.Person.99",0.414853894481826,-0.00708005610823549
"x.Train.Gyro.Person.100",0.412717105470575,-0.0061043281021717
"x.Train.Gyro.Person.101",0.409733687503112,-0.00603473009943672
"x.Train.Gyro.Person.102",0.40255582647933,-0.00760678103549847
"x.Train.Gyro.Person.103",0.405452068986057,-0.00672221307778079
"x.Train.Gyro.Person.104",0.40181441445714,-0.00306188879051239
"x.Train.Gyro.Person.105",0.395441783184705,0.000539652141740753
"x.Train.Gyro.Person.106",0.395616368895053,0.00191057254898575
"x.Train.Gyro.Person.107",0.401735585147049,0.000708469406640991
"x.Train.Gyro.Person.108",0.406814306379677,0.000568080525143536
"x.Train.Gyro.Person.109",0.408282510603594,0.00434158216833865
"x.Train.Gyro.Person.110",0.408990357983478,0.00808519171920557
"x.Train.Gyro.Person.111",0.407568678578386,0.00834466178423515
"x.Train.Gyro.Person.112",0.399396054915043,0.00762013773050221
"x.Train.Gyro.Person.113",0.393568395645762,0.00612601680456736
"x.Train.Gyro.Person.114",0.393048546330965,0.00410088963307533
"x.Train.Gyro.Person.115",0.391594135660824,0.00295040119731999
"x.Train.Gyro.Person.116",0.38932109278782,0.000489812650000001
"x.Train.Gyro.Person.117",0.385629297361305,0.000203953050033933
"x.Train.Gyro.Person.118",0.386090848926443,0.00444620863470536
"x.Train.Gyro.Person.119",0.389459302525568,0.00843968722642117
"x.Train.Gyro.Person.120",0.388118904395027,0.0124586342661927
"x.Train.Gyro.Person.121",0.394607853398246,0.0136923611941106
"x.Train.Gyro.Person.122",0.398325695253031,0.00899108545132385
"x.Train.Gyro.Person.123",0.40644762613104,0.00581657701649474
"x.Train.Gyro.Person.124",0.410253300114198,0.00456977868038344
"x.Train.Gyro.Person.125",0.410424094263501,0.000577994714580251
"x.Train.Gyro.Person.126",0.410192149845512,-0.00209439076918697
"x.Train.Gyro.Person.127",0.413209762170391,-0.00145670311518935
"x.Train.Gyro.Person.128",0.417015012220041,0.00182290613265762
"y.Train.Gyro.Person.1",0.419570006114149,0.0203994656239735
"y.Train.Gyro.Person.2",0.424296608639813,0.0166139811026423
"y.Train.Gyro.Person.3",0.426964158291723,0.0133896024350492
"y.Train.Gyro.Person.4",0.435094716390867,0.0140433241537
"y.Train.Gyro.Person.5",0.427354560824248,0.0196647638880875
"y.Train.Gyro.Person.6",0.424584002543646,0.0216386130812145
"y.Train.Gyro.Person.7",0.435361632343099,0.0147945633460943
"y.Train.Gyro.Person.8",0.430830843962373,0.00755848434701018
"y.Train.Gyro.Person.9",0.418967297590705,0.00543911867444221
"y.Train.Gyro.Person.10",0.414287149047324,0.00586269963823142
"y.Train.Gyro.Person.11",0.415248718452465,0.00693716051966892
"y.Train.Gyro.Person.12",0.43090121634659,0.00392697549157618
"y.Train.Gyro.Person.13",0.433908591144078,-0.00317656788275874
"y.Train.Gyro.Person.14",0.417995999853105,-0.00864728346191449
"y.Train.Gyro.Person.15",0.414799975750753,-0.0100304636442301
"y.Train.Gyro.Person.16",0.424677281990481,-0.00545848141437089
"y.Train.Gyro.Person.17",0.427739762074454,-0.00299084183016729
"y.Train.Gyro.Person.18",0.44352803156843,-0.0096021867801941
"y.Train.Gyro.Person.19",0.442096873564738,-0.0154574356904728
"y.Train.Gyro.Person.20",0.430773849849845,-0.0158749074248472
"y.Train.Gyro.Person.21",0.428936540218509,-0.0126620593021208
"y.Train.Gyro.Person.22",0.436384181257564,-0.00833624834708517
"y.Train.Gyro.Person.23",0.428064689582868,-0.00898534896844045
"y.Train.Gyro.Person.24",0.424815550667464,-0.0117149065407194
"y.Train.Gyro.Person.25",0.420669192772861,-0.0107020558650553
"y.Train.Gyro.Person.26",0.429316736785656,-0.00727919161421106
"y.Train.Gyro.Person.27",0.429140511535921,-0.00784271606240584
"y.Train.Gyro.Person.28",0.417164271863147,-0.0143711751795901
"y.Train.Gyro.Person.29",0.422441348114437,-0.0189462645962905
"y.Train.Gyro.Person.30",0.41983904996743,-0.0188038961740852
"y.Train.Gyro.Person.31",0.409112028477542,-0.0168305935082755
"y.Train.Gyro.Person.32",0.407434068470554,-0.0161753566047112
"y.Train.Gyro.Person.33",0.409464509132166,-0.0168820880862504
"y.Train.Gyro.Person.34",0.405200936804394,-0.0138680720887788
"y.Train.Gyro.Person.35",0.406160688145812,-0.0106638680196573
"y.Train.Gyro.Person.36",0.418742619261005,-0.0105781727371632
"y.Train.Gyro.Person.37",0.420741618540188,-0.0113441614393634
"y.Train.Gyro.Person.38",0.420465876160283,-0.013728559730432
"y.Train.Gyro.Person.39",0.4144512844797,-0.0144040412979281
"y.Train.Gyro.Person.40",0.425282945963912,-0.0113005434755304
"y.Train.Gyro.Person.41",0.423998870352341,-0.00765032050375534
"y.Train.Gyro.Person.42",0.424844459041166,-0.00810332347244181
"y.Train.Gyro.Person.43",0.421745218554885,-0.0113217693877794
"y.Train.Gyro.Person.44",0.423223250448528,-0.00825131298085952
"y.Train.Gyro.Person.45",0.419954620689289,-0.00292976659653919
"y.Train.Gyro.Person.46",0.418049061850404,-0.00230515506685748
"y.Train.Gyro.Person.47",0.419619026549586,-0.000176864774501527
"y.Train.Gyro.Person.48",0.412254436049192,0.00248983340221581
"y.Train.Gyro.Person.49",0.421226296070817,0.0027751914063115
"y.Train.Gyro.Person.50",0.407635087682128,0.00378885403951748
"y.Train.Gyro.Person.51",0.409912977057139,0.00304197356800526
"y.Train.Gyro.Person.52",0.415064741503614,0.00387106903833899
"y.Train.Gyro.Person.53",0.409007811503072,0.0095665119129267
"y.Train.Gyro.Person.54",0.411267473417196,0.0136316046039945
"y.Train.Gyro.Person.55",0.403781552483563,0.0159740539128662
"y.Train.Gyro.Person.56",0.41160946592923,0.0154163216307754
"y.Train.Gyro.Person.57",0.418575973226096,0.0113938710945232
"y.Train.Gyro.Person.58",0.422907514890997,0.0101826508158476
"y.Train.Gyro.Person.59",0.431919206525122,0.0107824436675433
"y.Train.Gyro.Person.60",0.4237381916502,0.0136942327127893
"y.Train.Gyro.Person.61",0.426521334387808,0.0169776473817791
"y.Train.Gyro.Person.62",0.417034498465481,0.0144173540838646
"y.Train.Gyro.Person.63",0.412604137170643,0.012278859888982
"y.Train.Gyro.Person.64",0.414124439364241,0.0125493304726502
"y.Train.Gyro.Person.65",0.419701688186963,0.010250990861941
"y.Train.Gyro.Person.66",0.424982399983714,0.00815859747035528
"y.Train.Gyro.Person.67",0.42696727351322,0.00794349919805226
"y.Train.Gyro.Person.68",0.435930147796452,0.0103637257926142
"y.Train.Gyro.Person.69",0.432930807122033,0.0152258459501846
"y.Train.Gyro.Person.70",0.425290253397951,0.0137348192052219
"y.Train.Gyro.Person.71",0.432138805347854,0.00439838000812352
"y.Train.Gyro.Person.72",0.431846067938565,-0.00123835413591822
"y.Train.Gyro.Person.73",0.419606651954511,-0.000201475594136003
"y.Train.Gyro.Person.74",0.414217311703889,0.00197741684783101
"y.Train.Gyro.Person.75",0.413815515428088,0.00294575708793834
"y.Train.Gyro.Person.76",0.42187878634996,0.00109540461305565
"y.Train.Gyro.Person.77",0.427837908414519,-0.00199279738322362
"y.Train.Gyro.Person.78",0.415052260354468,-0.00284031737966135
"y.Train.Gyro.Person.79",0.410621860359341,-0.00186822884514964
"y.Train.Gyro.Person.80",0.423730314036556,0.000284179318723787
"y.Train.Gyro.Person.81",0.42635232934586,-0.00024241507034374
"y.Train.Gyro.Person.82",0.439314376914986,-0.00627751814903359
"y.Train.Gyro.Person.83",0.43854103478683,-0.00978858242021181
"y.Train.Gyro.Person.84",0.434559019804662,-0.00911215650630974
"y.Train.Gyro.Person.85",0.429103144309218,-0.00978236100731931
"y.Train.Gyro.Person.86",0.43491122511963,-0.00916176325978962
"y.Train.Gyro.Person.87",0.427069344719759,-0.00794192077259383
"y.Train.Gyro.Person.88",0.426145976828754,-0.00858045227835765
"y.Train.Gyro.Person.89",0.417490095680231,-0.00762536587951069
"y.Train.Gyro.Person.90",0.426602085405368,-0.00505626745748219
"y.Train.Gyro.Person.91",0.422938611845387,-0.00447557387891076
"y.Train.Gyro.Person.92",0.410027672150237,-0.00775834471365864
"y.Train.Gyro.Person.93",0.423828702940112,-0.0117250994148755
"y.Train.Gyro.Person.94",0.424295811052352,-0.0123950820142277
"y.Train.Gyro.Person.95",0.41314526423355,-0.0116368280138303
"y.Train.Gyro.Person.96",0.409231074111061,-0.0130677561946332
"y.Train.Gyro.Person.97",0.408414205087965,-0.0140088656529216
"y.Train.Gyro.Person.98",0.405432474584986,-0.0104700097768643
"y.Train.Gyro.Person.99",0.408040203442246,-0.00699431072927044
"y.Train.Gyro.Person.100",0.419001503473261,-0.00676504444540889
"y.Train.Gyro.Person.101",0.418999016135061,-0.00851785016527791
"y.Train.Gyro.Person.102",0.422397456687816,-0.0109705280926043
"y.Train.Gyro.Person.103",0.416243579000053,-0.0100668430341106
"y.Train.Gyro.Person.104",0.423174258892642,-0.00733827188871327
"y.Train.Gyro.Person.105",0.421382947307474,-0.0061204377547394
"y.Train.Gyro.Person.106",0.415787625425714,-0.00663702935415202
"y.Train.Gyro.Person.107",0.404575657322077,-0.00847893592917747
"y.Train.Gyro.Person.108",0.412865220597579,-0.00651205907838242
"y.Train.Gyro.Person.109",0.41248164536899,-0.00370001209207703
"y.Train.Gyro.Person.110",0.407322796398394,-0.0053123140782036
"y.Train.Gyro.Person.111",0.407390755474902,-0.00436749326136953
"y.Train.Gyro.Person.112",0.400035855307784,-0.000233547858218527
"y.Train.Gyro.Person.113",0.409737069709716,0.00219270237487106
"y.Train.Gyro.Person.114",0.395498098284899,0.00245877093798371
"y.Train.Gyro.Person.115",0.404357227693675,-0.000784115819331015
"y.Train.Gyro.Person.116",0.412280928533812,-0.00228089059749406
"y.Train.Gyro.Person.117",0.406774115160466,0.00177312085164404
"y.Train.Gyro.Person.118",0.4085480674082,0.00533204607006169
"y.Train.Gyro.Person.119",0.408263770862595,0.00665375586140027
"y.Train.Gyro.Person.120",0.40995071537792,0.00556937378759925
"y.Train.Gyro.Person.121",0.415712613502408,0.00319171484415338
"y.Train.Gyro.Person.122",0.417769380834023,0.00268672364262063
"y.Train.Gyro.Person.123",0.4262404406174,0.00244140211420088
"y.Train.Gyro.Person.124",0.41930321453715,0.0053620762556566
"y.Train.Gyro.Person.125",0.423376930762986,0.00890762602688259
"y.Train.Gyro.Person.126",0.414363214287914,0.00603642603542823
"y.Train.Gyro.Person.127",0.408300286681648,0.00445658337615429
"y.Train.Gyro.Person.128",0.414278217347355,0.00619805900757041
"z.Train.Gyro.Person.1",0.28044584691131,-0.000681158706830675
"z.Train.Gyro.Person.2",0.282008600032991,-0.000154342300654903
"z.Train.Gyro.Person.3",0.285120727484897,0.00186188341890058
"z.Train.Gyro.Person.4",0.281426115161047,0.00389000166954157
"z.Train.Gyro.Person.5",0.281524445928005,0.00598044637811673
"z.Train.Gyro.Person.6",0.281351042643598,0.0090039695044418
"z.Train.Gyro.Person.7",0.277768130521348,0.00983076548241093
"z.Train.Gyro.Person.8",0.281152037671143,0.00935275726665796
"z.Train.Gyro.Person.9",0.281658063932837,0.00864664790559891
"z.Train.Gyro.Person.10",0.278977140967051,0.00777521909885341
"z.Train.Gyro.Person.11",0.278587603342462,0.00783514949395317
"z.Train.Gyro.Person.12",0.274979377750337,0.00644769036531049
"z.Train.Gyro.Person.13",0.277608722174674,0.00526673534266373
"z.Train.Gyro.Person.14",0.277481889520782,0.00446357874445198
"z.Train.Gyro.Person.15",0.269483084770714,0.00213701165104818
"z.Train.Gyro.Person.16",0.271101828231652,0.000503370459502545
"z.Train.Gyro.Person.17",0.273046961740981,-0.00191572223433322
"z.Train.Gyro.Person.18",0.271154596208787,-0.00281922295100848
"z.Train.Gyro.Person.19",0.270473743670162,-0.00103370366940414
"z.Train.Gyro.Person.20",0.271301935135486,-0.000749270866084493
"z.Train.Gyro.Person.21",0.271640471766235,-0.000283238500364778
